trip_id,start_time,end_time,headway_secs,exact_times
JAK.34-R01,05:00:00,06:00:00,600,0
JAK.34-R01,06:00:00,09:00:00,300,0
JAK.34-R01,09:00:00,16:00:00,600,0
JAK.34-R01,16:00:00,20:00:00,300,0
JAK.34-R01,20:00:00,22:00:00,600,0
JAK.34-R02,05:00:00,06:00:00,600,0
JAK.34-R02,06:00:00,09:00:00,300,0
JAK.34-R02,09:00:00,16:00:00,600,0
JAK.34-R02,16:00:00,20:00:00,300,0
JAK.34-R02,20:00:00,22:00:00,600,0
JAK.35-R03,05:00:00,06:00:00,600,0
JAK.35-R03,06:00:00,09:00:00,300,0
JAK.35-R03,09:00:00,16:00:00,600,0
JAK.35-R03,16:00:00,20:00:00,300,0
JAK.35-R03,20:00:00,22:00:00,600,0
JAK.35-R05,05:00:00,06:00:00,600,0
JAK.35-R05,06:00:00,09:00:00,300,0
JAK.35-R05,09:00:00,16:00:00,600,0
JAK.35-R05,16:00:00,20:00:00,300,0
JAK.35-R05,20:00:00,22:00:00,600,0
JAK.36-R03,05:00:00,06:00:00,600,0
JAK.36-R03,06:00:00,09:00:00,300,0
JAK.36-R03,09:00:00,16:00:00,600,0
JAK.36-R03,16:00:00,20:00:00,300,0
JAK.36-R03,20:00:00,22:00:00,600,0
JAK.36-R04,05:00:00,06:00:00,600,0
JAK.36-R04,06:00:00,09:00:00,300,0
JAK.36-R04,09:00:00,16:00:00,600,0
JAK.36-R04,16:00:00,20:00:00,300,0
JAK.36-R04,20:00:00,22:00:00,600,0
JAK.37-R01,05:00:00,06:00:00,600,0
JAK.37-R01,06:00:00,09:00:00,300,0
JAK.37-R01,09:00:00,16:00:00,600,0
JAK.37-R01,16:00:00,20:00:00,300,0
JAK.37-R01,20:00:00,22:00:00,600,0
JAK.37-R02,05:00:00,06:00:00,600,0
JAK.37-R02,06:00:00,09:00:00,300,0
JAK.37-R02,09:00:00,16:00:00,600,0
JAK.37-R02,16:00:00,20:00:00,300,0
JAK.37-R02,20:00:00,22:00:00,600,0
JAK.38-R01,05:00:00,06:00:00,600,0
JAK.38-R01,06:00:00,09:00:00,300,0
JAK.38-R01,09:00:00,16:00:00,600,0
JAK.38-R01,16:00:00,20:00:00,300,0
JAK.38-R01,20:00:00,22:00:00,600,0
JAK.38-R02,05:00:00,06:00:00,600,0
JAK.38-R02,06:00:00,09:00:00,300,0
JAK.38-R02,09:00:00,16:00:00,600,0
JAK.38-R02,16:00:00,20:00:00,300,0
JAK.38-R02,20:00:00,22:00:00,600,0
JAK.39-R01,05:00:00,06:00:00,600,0
JAK.39-R01,06:00:00,09:00:00,300,0
JAK.39-R01,09:00:00,16:00:00,600,0
JAK.39-R01,16:00:00,20:00:00,300,0
JAK.39-R01,20:00:00,22:00:00,600,0
JAK.39-R02,05:00:00,06:00:00,600,0
JAK.39-R02,06:00:00,09:00:00,300,0
JAK.39-R02,09:00:00,16:00:00,600,0
JAK.39-R02,16:00:00,20:00:00,300,0
JAK.39-R02,20:00:00,22:00:00,600,0
JAK.40-R02,05:00:00,06:00:00,600,0
JAK.40-R02,06:00:00,09:00:00,300,0
JAK.40-R02,09:00:00,16:00:00,600,0
JAK.40-R02,16:00:00,20:00:00,300,0
JAK.40-R02,20:00:00,22:00:00,600,0
JAK.40-R03,05:00:00,06:00:00,600,0
JAK.40-R03,06:00:00,09:00:00,300,0
JAK.40-R03,09:00:00,16:00:00,600,0
JAK.40-R03,16:00:00,20:00:00,300,0
JAK.40-R03,20:00:00,22:00:00,600,0
JAK.41-R01,05:00:00,06:00:00,600,0
JAK.41-R01,06:00:00,09:00:00,300,0
JAK.41-R01,09:00:00,16:00:00,600,0
JAK.41-R01,16:00:00,20:00:00,300,0
JAK.41-R01,20:00:00,22:00:00,600,0
JAK.41-R02,05:00:00,06:00:00,600,0
JAK.41-R02,06:00:00,09:00:00,300,0
JAK.41-R02,09:00:00,16:00:00,600,0
JAK.41-R02,16:00:00,20:00:00,300,0
JAK.41-R02,20:00:00,22:00:00,600,0
JAK.42-R01,05:00:00,06:00:00,600,0
JAK.42-R01,06:00:00,09:00:00,300,0
JAK.42-R01,09:00:00,16:00:00,600,0
JAK.42-R01,16:00:00,20:00:00,300,0
JAK.42-R01,20:00:00,22:00:00,600,0
JAK.42-R02,05:00:00,06:00:00,600,0
JAK.42-R02,06:00:00,09:00:00,300,0
JAK.42-R02,09:00:00,16:00:00,600,0
JAK.42-R02,16:00:00,20:00:00,300,0
JAK.42-R02,20:00:00,22:00:00,600,0
JAK.44-R01,05:00:00,06:00:00,600,0
JAK.44-R01,06:00:00,09:00:00,300,0
JAK.44-R01,09:00:00,16:00:00,600,0
JAK.44-R01,16:00:00,20:00:00,300,0
JAK.44-R01,20:00:00,22:00:00,600,0
JAK.44-R02,05:00:00,06:00:00,600,0
JAK.44-R02,06:00:00,09:00:00,300,0
JAK.44-R02,09:00:00,16:00:00,600,0
JAK.44-R02,16:00:00,20:00:00,300,0
JAK.44-R02,20:00:00,22:00:00,600,0
JAK.45-R01,05:00:00,06:00:00,600,0
JAK.45-R01,06:00:00,09:00:00,300,0
JAK.45-R01,09:00:00,16:00:00,600,0
JAK.45-R01,16:00:00,20:00:00,300,0
JAK.45-R01,20:00:00,22:00:00,600,0
JAK.45-R02,05:00:00,06:00:00,600,0
JAK.45-R02,06:00:00,09:00:00,300,0
JAK.45-R02,09:00:00,16:00:00,600,0
JAK.45-R02,16:00:00,20:00:00,300,0
JAK.45-R02,20:00:00,22:00:00,600,0
JAK.46-R01,05:00:00,06:00:00,600,0
JAK.46-R01,06:00:00,09:00:00,300,0
JAK.46-R01,09:00:00,16:00:00,600,0
JAK.46-R01,16:00:00,20:00:00,300,0
JAK.46-R01,20:00:00,22:00:00,600,0
JAK.46-R02,05:00:00,06:00:00,600,0
JAK.46-R02,06:00:00,09:00:00,300,0
JAK.46-R02,09:00:00,16:00:00,600,0
JAK.46-R02,16:00:00,20:00:00,300,0
JAK.46-R02,20:00:00,22:00:00,600,0
JAK.47-R01,05:00:00,06:00:00,600,0
JAK.47-R01,06:00:00,09:00:00,300,0
JAK.47-R01,09:00:00,16:00:00,600,0
JAK.47-R01,16:00:00,20:00:00,300,0
JAK.47-R01,20:00:00,22:00:00,600,0
JAK.47-R02,05:00:00,06:00:00,600,0
JAK.47-R02,06:00:00,09:00:00,300,0
JAK.47-R02,09:00:00,16:00:00,600,0
JAK.47-R02,16:00:00,20:00:00,300,0
JAK.47-R02,20:00:00,22:00:00,600,0
JAK.49-R06,05:00:00,06:00:00,600,0
JAK.49-R06,06:00:00,09:00:00,300,0
JAK.49-R06,09:00:00,16:00:00,600,0
JAK.49-R06,16:00:00,20:00:00,300,0
JAK.49-R06,20:00:00,22:00:00,600,0
JAK.49-R07,05:00:00,06:00:00,600,0
JAK.49-R07,06:00:00,09:00:00,300,0
JAK.49-R07,09:00:00,16:00:00,600,0
JAK.49-R07,16:00:00,20:00:00,300,0
JAK.49-R07,20:00:00,22:00:00,600,0
JAK.50-R01,05:00:00,06:00:00,600,0
JAK.50-R01,06:00:00,09:00:00,300,0
JAK.50-R01,09:00:00,16:00:00,600,0
JAK.50-R01,16:00:00,20:00:00,300,0
JAK.50-R01,20:00:00,22:00:00,600,0
JAK.50-R03,05:00:00,06:00:00,600,0
JAK.50-R03,06:00:00,09:00:00,300,0
JAK.50-R03,09:00:00,16:00:00,600,0
JAK.50-R03,16:00:00,20:00:00,300,0
JAK.50-R03,20:00:00,22:00:00,600,0
JAK.51-R01,05:00:00,06:00:00,600,0
JAK.51-R01,06:00:00,09:00:00,300,0
JAK.51-R01,09:00:00,16:00:00,600,0
JAK.51-R01,16:00:00,20:00:00,300,0
JAK.51-R01,20:00:00,22:00:00,600,0
JAK.51-R02,05:00:00,06:00:00,600,0
JAK.51-R02,06:00:00,09:00:00,300,0
JAK.51-R02,09:00:00,16:00:00,600,0
JAK.51-R02,16:00:00,20:00:00,300,0
JAK.51-R02,20:00:00,22:00:00,600,0
JAK.52-R06,05:00:00,06:00:00,600,0
JAK.52-R06,06:00:00,09:00:00,300,0
JAK.52-R06,09:00:00,16:00:00,600,0
JAK.52-R06,16:00:00,20:00:00,300,0
JAK.52-R06,20:00:00,22:00:00,600,0
JAK.52-R07,05:00:00,06:00:00,600,0
JAK.52-R07,06:00:00,09:00:00,300,0
JAK.52-R07,09:00:00,16:00:00,600,0
JAK.52-R07,16:00:00,20:00:00,300,0
JAK.52-R07,20:00:00,22:00:00,600,0
JAK.53-R01,05:00:00,06:00:00,600,0
JAK.53-R01,06:00:00,09:00:00,300,0
JAK.53-R01,09:00:00,16:00:00,600,0
JAK.53-R01,16:00:00,20:00:00,300,0
JAK.53-R01,20:00:00,22:00:00,600,0
JAK.53-R02,05:00:00,06:00:00,600,0
JAK.53-R02,06:00:00,09:00:00,300,0
JAK.53-R02,09:00:00,16:00:00,600,0
JAK.53-R02,16:00:00,20:00:00,300,0
JAK.53-R02,20:00:00,22:00:00,600,0
JAK.54-R01,05:00:00,06:00:00,600,0
JAK.54-R01,06:00:00,09:00:00,300,0
JAK.54-R01,09:00:00,16:00:00,600,0
JAK.54-R01,16:00:00,20:00:00,300,0
JAK.54-R01,20:00:00,22:00:00,600,0
JAK.54-R02,05:00:00,06:00:00,600,0
JAK.54-R02,06:00:00,09:00:00,300,0
JAK.54-R02,09:00:00,16:00:00,600,0
JAK.54-R02,16:00:00,20:00:00,300,0
JAK.54-R02,20:00:00,22:00:00,600,0
JAK.56-R03,05:00:00,06:00:00,600,0
JAK.56-R03,06:00:00,09:00:00,300,0
JAK.56-R03,09:00:00,16:00:00,600,0
JAK.56-R03,16:00:00,20:00:00,300,0
JAK.56-R03,20:00:00,22:00:00,600,0
JAK.56-R04,05:00:00,06:00:00,600,0
JAK.56-R04,06:00:00,09:00:00,300,0
JAK.56-R04,09:00:00,16:00:00,600,0
JAK.56-R04,16:00:00,20:00:00,300,0
JAK.56-R04,20:00:00,22:00:00,600,0
JAK.58-R03,05:00:00,06:00:00,600,0
JAK.58-R03,06:00:00,09:00:00,300,0
JAK.58-R03,09:00:00,16:00:00,600,0
JAK.58-R03,16:00:00,20:00:00,300,0
JAK.58-R03,20:00:00,22:00:00,600,0
JAK.58-R04,05:00:00,06:00:00,600,0
JAK.58-R04,06:00:00,09:00:00,300,0
JAK.58-R04,09:00:00,16:00:00,600,0
JAK.58-R04,16:00:00,20:00:00,300,0
JAK.58-R04,20:00:00,22:00:00,600,0
JAK.59-R05,05:00:00,06:00:00,600,0
JAK.59-R05,06:00:00,09:00:00,300,0
JAK.59-R05,09:00:00,16:00:00,600,0
JAK.59-R05,16:00:00,20:00:00,300,0
JAK.59-R05,20:00:00,22:00:00,600,0
JAK.59-R06,05:00:00,06:00:00,600,0
JAK.59-R06,06:00:00,09:00:00,300,0
JAK.59-R06,09:00:00,16:00:00,600,0
JAK.59-R06,16:00:00,20:00:00,300,0
JAK.59-R06,20:00:00,22:00:00,600,0
JAK.60-R03,05:00:00,06:00:00,600,0
JAK.60-R03,06:00:00,09:00:00,300,0
JAK.60-R03,09:00:00,16:00:00,600,0
JAK.60-R03,16:00:00,20:00:00,300,0
JAK.60-R03,20:00:00,22:00:00,600,0
JAK.60-R04,05:00:00,06:00:00,600,0
JAK.60-R04,06:00:00,09:00:00,300,0
JAK.60-R04,09:00:00,16:00:00,600,0
JAK.60-R04,16:00:00,20:00:00,300,0
JAK.60-R04,20:00:00,22:00:00,600,0
JAK.61-R01,05:00:00,06:00:00,600,0
JAK.61-R01,06:00:00,09:00:00,300,0
JAK.61-R01,09:00:00,16:00:00,600,0
JAK.61-R01,16:00:00,20:00:00,300,0
JAK.61-R01,20:00:00,22:00:00,600,0
JAK.61-R02,05:00:00,06:00:00,600,0
JAK.61-R02,06:00:00,09:00:00,300,0
JAK.61-R02,09:00:00,16:00:00,600,0
JAK.61-R02,16:00:00,20:00:00,300,0
JAK.61-R02,20:00:00,22:00:00,600,0
JAK.64-R01,05:00:00,06:00:00,600,0
JAK.64-R01,06:00:00,09:00:00,300,0
JAK.64-R01,09:00:00,16:00:00,600,0
JAK.64-R01,16:00:00,20:00:00,300,0
JAK.64-R01,20:00:00,22:00:00,600,0
JAK.64-R02,05:00:00,06:00:00,600,0
JAK.64-R02,06:00:00,09:00:00,300,0
JAK.64-R02,09:00:00,16:00:00,600,0
JAK.64-R02,16:00:00,20:00:00,300,0
JAK.64-R02,20:00:00,22:00:00,600,0
JAK.71-R01,05:00:00,06:00:00,600,0
JAK.71-R01,06:00:00,09:00:00,300,0
JAK.71-R01,09:00:00,16:00:00,600,0
JAK.71-R01,16:00:00,20:00:00,300,0
JAK.71-R01,20:00:00,22:00:00,600,0
JAK.71-R02,05:00:00,06:00:00,600,0
JAK.71-R02,06:00:00,09:00:00,300,0
JAK.71-R02,09:00:00,16:00:00,600,0
JAK.71-R02,16:00:00,20:00:00,300,0
JAK.71-R02,20:00:00,22:00:00,600,0
JAK.72-R01,05:00:00,06:00:00,600,0
JAK.72-R01,06:00:00,09:00:00,300,0
JAK.72-R01,09:00:00,16:00:00,600,0
JAK.72-R01,16:00:00,20:00:00,300,0
JAK.72-R01,20:00:00,22:00:00,600,0
JAK.72-R02,05:00:00,06:00:00,600,0
JAK.72-R02,06:00:00,09:00:00,300,0
JAK.72-R02,09:00:00,16:00:00,600,0
JAK.72-R02,16:00:00,20:00:00,300,0
JAK.72-R02,20:00:00,22:00:00,600,0
JAK.73-R03,05:00:00,06:00:00,600,0
JAK.73-R03,06:00:00,09:00:00,300,0
JAK.73-R03,09:00:00,16:00:00,600,0
JAK.73-R03,16:00:00,20:00:00,300,0
JAK.73-R03,20:00:00,22:00:00,600,0
JAK.73-R04,05:00:00,06:00:00,600,0
JAK.73-R04,06:00:00,09:00:00,300,0
JAK.73-R04,09:00:00,16:00:00,600,0
JAK.73-R04,16:00:00,20:00:00,300,0
JAK.73-R04,20:00:00,22:00:00,600,0
JAK.74-R01,05:00:00,06:00:00,600,0
JAK.74-R01,06:00:00,09:00:00,300,0
JAK.74-R01,09:00:00,16:00:00,600,0
JAK.74-R01,16:00:00,20:00:00,300,0
JAK.74-R01,20:00:00,22:00:00,600,0
JAK.74-R02,05:00:00,06:00:00,600,0
JAK.74-R02,06:00:00,09:00:00,300,0
JAK.74-R02,09:00:00,16:00:00,600,0
JAK.74-R02,16:00:00,20:00:00,300,0
JAK.74-R02,20:00:00,22:00:00,600,0
JAK.75-R01,05:00:00,06:00:00,600,0
JAK.75-R01,06:00:00,09:00:00,300,0
JAK.75-R01,09:00:00,16:00:00,600,0
JAK.75-R01,16:00:00,20:00:00,300,0
JAK.75-R01,20:00:00,22:00:00,600,0
JAK.75-R03,05:00:00,06:00:00,600,0
JAK.75-R03,06:00:00,09:00:00,300,0
JAK.75-R03,09:00:00,16:00:00,600,0
JAK.75-R03,16:00:00,20:00:00,300,0
JAK.75-R03,20:00:00,22:00:00,600,0
JAK.77-R01,05:00:00,06:00:00,600,0
JAK.77-R01,06:00:00,09:00:00,300,0
JAK.77-R01,09:00:00,16:00:00,600,0
JAK.77-R01,16:00:00,20:00:00,300,0
JAK.77-R01,20:00:00,22:00:00,600,0
JAK.77-R02,05:00:00,06:00:00,600,0
JAK.77-R02,06:00:00,09:00:00,300,0
JAK.77-R02,09:00:00,16:00:00,600,0
JAK.77-R02,16:00:00,20:00:00,300,0
JAK.77-R02,20:00:00,22:00:00,600,0
JAK.80-R01,05:00:00,06:00:00,600,0
JAK.80-R01,06:00:00,09:00:00,300,0
JAK.80-R01,09:00:00,16:00:00,600,0
JAK.80-R01,16:00:00,20:00:00,300,0
JAK.80-R01,20:00:00,22:00:00,600,0
JAK.80-R03,05:00:00,06:00:00,600,0
JAK.80-R03,06:00:00,09:00:00,300,0
JAK.80-R03,09:00:00,16:00:00,600,0
JAK.80-R03,16:00:00,20:00:00,300,0
JAK.80-R03,20:00:00,22:00:00,600,0
JAK.84-R04,05:00:00,06:00:00,600,0
JAK.84-R04,06:00:00,09:00:00,300,0
JAK.84-R04,09:00:00,16:00:00,600,0
JAK.84-R04,16:00:00,20:00:00,300,0
JAK.84-R04,20:00:00,22:00:00,600,0
JAK.84-R03,05:00:00,06:00:00,600,0
JAK.84-R03,06:00:00,09:00:00,300,0
JAK.84-R03,09:00:00,16:00:00,600,0
JAK.84-R03,16:00:00,20:00:00,300,0
JAK.84-R03,20:00:00,22:00:00,600,0
JAK.85-R01,05:00:00,06:00:00,600,0
JAK.85-R01,06:00:00,09:00:00,300,0
JAK.85-R01,09:00:00,16:00:00,600,0
JAK.85-R01,16:00:00,20:00:00,300,0
JAK.85-R01,20:00:00,22:00:00,600,0
JAK.85-R02,05:00:00,06:00:00,600,0
JAK.85-R02,06:00:00,09:00:00,300,0
JAK.85-R02,09:00:00,16:00:00,600,0
JAK.85-R02,16:00:00,20:00:00,300,0
JAK.85-R02,20:00:00,22:00:00,600,0
JAK.86-R03,05:00:00,06:00:00,600,0
JAK.86-R03,06:00:00,09:00:00,300,0
JAK.86-R03,09:00:00,16:00:00,600,0
JAK.86-R03,16:00:00,20:00:00,300,0
JAK.86-R03,20:00:00,22:00:00,600,0
JAK.86-R04,05:00:00,06:00:00,600,0
JAK.86-R04,06:00:00,09:00:00,300,0
JAK.86-R04,09:00:00,16:00:00,600,0
JAK.86-R04,16:00:00,20:00:00,300,0
JAK.86-R04,20:00:00,22:00:00,600,0
JAK.88-R01,05:00:00,06:00:00,600,0
JAK.88-R01,06:00:00,09:00:00,300,0
JAK.88-R01,09:00:00,16:00:00,600,0
JAK.88-R01,16:00:00,20:00:00,300,0
JAK.88-R01,20:00:00,22:00:00,600,0
JAK.88-R02,05:00:00,06:00:00,600,0
JAK.88-R02,06:00:00,09:00:00,300,0
JAK.88-R02,09:00:00,16:00:00,600,0
JAK.88-R02,16:00:00,20:00:00,300,0
JAK.88-R02,20:00:00,22:00:00,600,0
M10-R01,22:00:00,29:00:00,600,0
M10-R02,22:00:00,29:00:00,600,0
M11-R03,22:00:00,29:00:00,600,0
M11-R04,22:00:00,29:00:00,600,0
M12-R03,22:00:00,29:00:00,600,0
M12-R02,22:00:00,29:00:00,600,0
M13-R01,22:00:00,29:00:00,600,0
M13-R02,22:00:00,29:00:00,600,0
M1-R03,22:00:00,29:00:00,600,0
M1-R04,22:00:00,29:00:00,600,0
M5-R01,22:00:00,29:00:00,600,0
M5-R02,22:00:00,29:00:00,600,0
M9-R01,22:00:00,29:00:00,600,0
M9-R02,22:00:00,29:00:00,600,0
S11-R03,05:00:00,06:00:00,1200,0
S11-R03,06:00:00,09:00:00,600,0
S11-R03,09:00:00,16:00:00,1200,0
S11-R03,16:00:00,20:00:00,600,0
S11-R03,20:00:00,22:00:00,1200,0
S11-R05,05:00:00,06:00:00,1200,0
S11-R05,06:00:00,09:00:00,600,0
S11-R05,09:00:00,16:00:00,1200,0
S11-R05,16:00:00,20:00:00,600,0
S11-R05,20:00:00,22:00:00,1200,0
S12-R03,06:15:00,08:45:00,1800,0
S12-R04,16:30:00,19:50:00,2400,0
S21-R03,05:00:00,06:00:00,1200,0
S21-R03,06:00:00,09:00:00,600,0
S21-R03,09:00:00,16:00:00,1200,0
S21-R03,16:00:00,20:00:00,600,0
S21-R03,20:00:00,22:00:00,1200,0
S21-R04,05:00:00,06:00:00,1200,0
S21-R04,06:00:00,09:00:00,600,0
S21-R04,09:00:00,16:00:00,1200,0
S21-R04,16:00:00,20:00:00,600,0
S21-R04,20:00:00,22:00:00,1200,0
S22-R01,05:00:00,06:00:00,1200,0
S22-R01,06:00:00,09:00:00,600,0
S22-R01,09:00:00,16:00:00,1200,0
S22-R01,16:00:00,20:00:00,600,0
S22-R01,20:00:00,22:00:00,1200,0
S22-R02,05:00:00,06:00:00,1200,0
S22-R02,06:00:00,09:00:00,600,0
S22-R02,09:00:00,16:00:00,1200,0
S22-R02,16:00:00,20:00:00,600,0
S22-R02,20:00:00,22:00:00,1200,0
S31-R01,16:35:00,19:30:00,2100,0
S31-R02,06:15:00,08:45:00,1800,0
T11-R01,05:00:00,06:00:00,1200,0
T11-R01,06:00:00,09:00:00,600,0
T11-R01,09:00:00,16:00:00,1200,0
T11-R01,16:00:00,20:00:00,600,0
T11-R01,20:00:00,22:00:00,1200,0
T11-R03,05:00:00,06:00:00,1200,0
T11-R03,06:00:00,09:00:00,600,0
T11-R03,09:00:00,16:00:00,1200,0
T11-R03,16:00:00,20:00:00,600,0
T11-R03,20:00:00,22:00:00,1200,0
12C-R03,05:00:00,06:00:00,1200,0
12C-R03,06:00:00,09:00:00,600,0
12C-R03,09:00:00,16:00:00,1200,0
12C-R03,16:00:00,20:00:00,600,0
12C-R03,20:00:00,22:00:00,1200,0
12C-R04,05:00:00,06:00:00,1200,0
12C-R04,06:00:00,09:00:00,600,0
12C-R04,09:00:00,16:00:00,1200,0
12C-R04,16:00:00,20:00:00,600,0
12C-R04,20:00:00,22:00:00,1200,0
11N-R03,05:00:00,06:00:00,1200,0
11N-R03,06:00:00,09:00:00,600,0
11N-R03,09:00:00,16:00:00,1200,0
11N-R03,16:00:00,20:00:00,600,0
11N-R03,20:00:00,22:00:00,1200,0
11N-R04,05:00:00,06:00:00,1200,0
11N-R04,06:00:00,09:00:00,600,0
11N-R04,09:00:00,16:00:00,1200,0
11N-R04,16:00:00,20:00:00,600,0
11N-R04,20:00:00,22:00:00,1200,0
2H-R03,05:00:00,06:00:00,1200,0
2H-R03,06:00:00,09:00:00,600,0
2H-R03,09:00:00,16:00:00,1200,0
2H-R03,16:00:00,20:00:00,600,0
2H-R03,20:00:00,22:00:00,1200,0
2H-R04,05:00:00,06:00:00,1200,0
2H-R04,06:00:00,09:00:00,600,0
2H-R04,09:00:00,16:00:00,1200,0
2H-R04,16:00:00,20:00:00,600,0
2H-R04,20:00:00,22:00:00,1200,0
11P-R01,05:00:00,06:00:00,1200,0
11P-R01,06:00:00,09:00:00,600,0
11P-R01,09:00:00,16:00:00,1200,0
11P-R01,16:00:00,20:00:00,600,0
11P-R01,20:00:00,22:00:00,1200,0
11P-R02,05:00:00,06:00:00,1200,0
11P-R02,06:00:00,09:00:00,600,0
11P-R02,09:00:00,16:00:00,1200,0
11P-R02,16:00:00,20:00:00,600,0
11P-R02,20:00:00,22:00:00,1200,0
JAK.120-R01,05:00:00,06:00:00,600,0
JAK.120-R01,06:00:00,09:00:00,300,0
JAK.120-R01,09:00:00,16:00:00,600,0
JAK.120-R01,16:00:00,20:00:00,300,0
JAK.120-R01,20:00:00,22:00:00,600,0
JAK.120-R02,05:00:00,06:00:00,600,0
JAK.120-R02,06:00:00,09:00:00,300,0
JAK.120-R02,09:00:00,16:00:00,600,0
JAK.120-R02,16:00:00,20:00:00,300,0
JAK.120-R02,20:00:00,22:00:00,600,0
JAK.43B-R01,05:00:00,06:00:00,600,0
JAK.43B-R01,06:00:00,09:00:00,300,0
JAK.43B-R01,09:00:00,16:00:00,600,0
JAK.43B-R01,16:00:00,20:00:00,300,0
JAK.43B-R01,20:00:00,22:00:00,600,0
JAK.43B-R02,05:00:00,06:00:00,600,0
JAK.43B-R02,06:00:00,09:00:00,300,0
JAK.43B-R02,09:00:00,16:00:00,600,0
JAK.43B-R02,16:00:00,20:00:00,300,0
JAK.43B-R02,20:00:00,22:00:00,600,0
JAK.43C-R01,05:00:00,06:00:00,600,0
JAK.43C-R01,06:00:00,09:00:00,300,0
JAK.43C-R01,09:00:00,16:00:00,600,0
JAK.43C-R01,16:00:00,20:00:00,300,0
JAK.43C-R01,20:00:00,22:00:00,600,0
JAK.43C-R02,05:00:00,06:00:00,600,0
JAK.43C-R02,06:00:00,09:00:00,300,0
JAK.43C-R02,09:00:00,16:00:00,600,0
JAK.43C-R02,16:00:00,20:00:00,300,0
JAK.43C-R02,20:00:00,22:00:00,600,0
JAK.110A-R01,05:00:00,06:00:00,600,0
JAK.110A-R01,06:00:00,09:00:00,300,0
JAK.110A-R01,09:00:00,16:00:00,600,0
JAK.110A-R01,16:00:00,20:00:00,300,0
JAK.110A-R01,20:00:00,22:00:00,600,0
JAK.110A-R02,05:00:00,06:00:00,600,0
JAK.110A-R02,06:00:00,09:00:00,300,0
JAK.110A-R02,09:00:00,16:00:00,600,0
JAK.110A-R02,16:00:00,20:00:00,300,0
JAK.110A-R02,20:00:00,22:00:00,600,0
JAK.118-R03,05:00:00,06:00:00,600,0
JAK.118-R03,06:00:00,09:00:00,300,0
JAK.118-R03,09:00:00,16:00:00,600,0
JAK.118-R03,16:00:00,20:00:00,300,0
JAK.118-R03,20:00:00,22:00:00,600,0
JAK.118-R04,05:00:00,06:00:00,600,0
JAK.118-R04,06:00:00,09:00:00,300,0
JAK.118-R04,09:00:00,16:00:00,600,0
JAK.118-R04,16:00:00,20:00:00,300,0
JAK.118-R04,20:00:00,22:00:00,600,0
8K-R05,05:00:00,06:00:00,1200,0
8K-R05,06:00:00,09:00:00,600,0
8K-R05,09:00:00,16:00:00,1200,0
8K-R05,16:00:00,20:00:00,600,0
8K-R05,20:00:00,22:00:00,1200,0
8K-R07,05:00:00,06:00:00,1200,0
8K-R07,06:00:00,09:00:00,600,0
8K-R07,09:00:00,16:00:00,1200,0
8K-R07,16:00:00,20:00:00,600,0
8K-R07,20:00:00,22:00:00,1200,0
8M-R03,05:00:00,06:00:00,1200,0
8M-R03,06:00:00,09:00:00,600,0
8M-R03,09:00:00,16:00:00,1200,0
8M-R03,16:00:00,20:00:00,600,0
8M-R03,20:00:00,22:00:00,1200,0
8M-R02,05:00:00,06:00:00,1200,0
8M-R02,06:00:00,09:00:00,600,0
8M-R02,09:00:00,16:00:00,1200,0
8M-R02,16:00:00,20:00:00,600,0
8M-R02,20:00:00,22:00:00,1200,0
2E-R03,05:00:00,06:00:00,1200,0
2E-R03,06:00:00,09:00:00,600,0
2E-R03,09:00:00,16:00:00,1200,0
2E-R03,16:00:00,20:00:00,600,0
2E-R03,20:00:00,22:00:00,1200,0
2E-R04,05:00:00,06:00:00,1200,0
2E-R04,06:00:00,09:00:00,600,0
2E-R04,09:00:00,16:00:00,1200,0
2E-R04,16:00:00,20:00:00,600,0
2E-R04,20:00:00,22:00:00,1200,0
4E-R03,05:00:00,06:00:00,1200,0
4E-R03,06:00:00,09:00:00,600,0
4E-R03,09:00:00,16:00:00,1200,0
4E-R03,16:00:00,20:00:00,600,0
4E-R03,20:00:00,22:00:00,1200,0
4E-R01,05:00:00,06:00:00,1200,0
4E-R01,06:00:00,09:00:00,600,0
4E-R01,09:00:00,16:00:00,1200,0
4E-R01,16:00:00,20:00:00,600,0
4E-R01,20:00:00,22:00:00,1200,0
JAK.99-R01,05:00:00,06:00:00,600,0
JAK.99-R01,06:00:00,09:00:00,300,0
JAK.99-R01,09:00:00,16:00:00,600,0
JAK.99-R01,16:00:00,20:00:00,300,0
JAK.99-R01,20:00:00,22:00:00,600,0
JAK.99-R02,05:00:00,06:00:00,600,0
JAK.99-R02,06:00:00,09:00:00,300,0
JAK.99-R02,09:00:00,16:00:00,600,0
JAK.99-R02,16:00:00,20:00:00,300,0
JAK.99-R02,20:00:00,22:00:00,600,0
9F-R01,05:00:00,06:00:00,1200,0
9F-R01,06:00:00,09:00:00,600,0
9F-R01,09:00:00,16:00:00,1200,0
9F-R01,16:00:00,20:00:00,600,0
9F-R01,20:00:00,22:00:00,1200,0
9F-R02,05:00:00,06:00:00,1200,0
9F-R02,06:00:00,09:00:00,600,0
9F-R02,09:00:00,16:00:00,1200,0
9F-R02,16:00:00,20:00:00,600,0
9F-R02,20:00:00,22:00:00,1200,0
7Q-R01,05:00:00,06:00:00,1200,0
7Q-R01,06:00:00,09:00:00,600,0
7Q-R01,09:00:00,16:00:00,1200,0
7Q-R01,16:00:00,20:00:00,600,0
